Lesson 6: Dimensionless heat transfer - problem 3 
7800.0000, 0.0000, 12.3675, 23.5229, 32.3741, 38.0557, 40.0132, 38.0557, 32.3741, 23.5229, 12.3675, 0.0000
7900.0000, 0.0000, 12.1864, 23.1786, 31.9005, 37.4992, 39.4282, 37.4992, 31.9005, 23.1786, 12.1864, 0.0000
8000.0000, 0.0000, 12.0080, 22.8394, 31.4339, 36.9509, 38.8518, 36.9509, 31.4339, 22.8394, 12.0080, 0.0000
8100.0000, 0.0000, 11.8322, 22.5052, 30.9741, 36.4106, 38.2838, 36.4106, 30.9741, 22.5052, 11.8322, 0.0000
8200.0000, 0.0000, 11.6590, 22.1759, 30.5210, 35.8782, 37.7240, 35.8782, 30.5210, 22.1759, 11.6590, 0.0000
8300.0000, 0.0000, 11.4884, 21.8514, 30.0746, 35.3536, 37.1725, 35.3536, 30.0746, 21.8514, 11.4884, 0.0000
8400.0000, 0.0000, 11.3203, 21.5317, 29.6347, 34.8366, 36.6289, 34.8366, 29.6347, 21.5317, 11.3203, 0.0000
8500.0000, 0.0000, 11.1546, 21.2167, 29.2013, 34.3272, 36.0934, 34.3272, 29.2013, 21.2167, 11.1546, 0.0000
8600.0000, 0.0000, 10.9914, 20.9063, 28.7742, 33.8252, 35.5656, 33.8252, 28.7742, 20.9063, 10.9914, 0.0000
8700.0000, 0.0000, 10.8306, 20.6005, 28.3533, 33.3306, 35.0455, 33.3306, 28.3533, 20.6005, 10.8306, 0.0000
8800.0000, 0.0000, 10.6721, 20.2991, 27.9386, 32.8431, 34.5331, 32.8431, 27.9386, 20.2991, 10.6721, 0.0000
8900.0000, 0.0000, 10.5159, 20.0022, 27.5300, 32.3628, 34.0281, 32.3628, 27.5300, 20.0022, 10.5159, 0.0000
9000.0000, 0.0000, 10.3621, 19.7096, 27.1273, 31.8896, 33.5305, 31.8896, 27.1273, 19.7096, 10.3621, 0.0000
9100.0000, 0.0000, 10.2105, 19.4213, 26.7306, 31.4232, 33.0401, 31.4232, 26.7306, 19.4213, 10.2105, 0.0000
9200.0000, 0.0000, 10.0611, 19.1372, 26.3396, 30.9637, 32.5570, 30.9637, 26.3396, 19.1372, 10.0611, 0.0000
9300.0000, 0.0000, 9.9140, 18.8572, 25.9544, 30.5108, 32.0809, 30.5108, 25.9544, 18.8572, 9.9140, 0.0000
9400.0000, 0.0000, 9.7689, 18.5814, 25.5748, 30.0646, 31.6117, 30.0646, 25.5748, 18.5814, 9.7689, 0.0000
9500.0000, 0.0000, 9.6260, 18.3096, 25.2007, 29.6250, 31.1494, 29.6250, 25.2007, 18.3096, 9.6260, 0.0000
9600.0000, 0.0000, 9.4852, 18.0418, 24.8322, 29.1917, 30.6939, 29.1917, 24.8322, 18.0418, 9.4852, 0.0000
9700.0000, 0.0000, 9.3465, 17.7779, 24.4690, 28.7648, 30.2450, 28.7648, 24.4690, 17.7779, 9.3465, 0.0000
